order_id,product_id,add_to_cart_order,reordered,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle_id,department_id,aisle,department
694440,33120,7,1,195918,prior,20,3,17,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
694776,33120,2,1,142709,prior,22,6,14,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
695108,33120,2,1,106723,prior,9,0,9,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
695268,33120,2,1,34753,prior,9,0,8,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
695279,33120,21,0,195639,prior,2,5,10,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
695603,33120,2,1,142813,prior,13,3,21,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
695633,33120,6,0,177532,prior,3,2,13,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
695773,33120,1,1,71438,prior,5,4,9,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
695829,33120,1,0,72065,prior,22,1,10,25.0,Organic Egg Whites,86,16,eggs,dairy eggs
695916,33120,9,1,160144,prior,14,0,14,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
696056,33120,1,1,188212,prior,48,1,11,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
696089,33120,3,1,60424,prior,2,2,20,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
696116,33120,13,1,191215,prior,6,3,10,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
696613,33120,9,1,200156,prior,70,6,7,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
696854,33120,5,1,147228,prior,5,5,13,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
696862,33120,18,1,174355,prior,10,0,13,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
697245,33120,4,1,10641,prior,10,6,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
697262,33120,4,1,5509,prior,17,0,22,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
697374,33120,3,1,151221,prior,11,6,21,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
697413,33120,3,1,88890,prior,12,6,17,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
697605,33120,5,1,112450,prior,46,0,13,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
697697,33120,5,1,162490,prior,10,3,10,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
698092,33120,2,1,116972,prior,3,2,16,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
698124,33120,13,0,61809,prior,2,0,20,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
698290,33120,1,0,86599,prior,44,6,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
698340,33120,2,1,89724,prior,97,0,9,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
698469,33120,7,1,74197,prior,20,6,10,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
699106,33120,6,0,94223,prior,8,2,13,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
699210,33120,6,1,14035,prior,16,2,7,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
699391,33120,9,0,44612,prior,6,1,14,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
699827,33120,8,1,166636,prior,22,0,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
699950,33120,7,0,223,prior,2,1,11,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
700049,33120,4,1,196247,prior,3,4,22,24.0,Organic Egg Whites,86,16,eggs,dairy eggs
700138,33120,9,1,163250,prior,30,5,12,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
700226,33120,1,1,23733,prior,48,0,9,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
700328,33120,6,0,47076,prior,5,0,17,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
700400,33120,15,1,6532,prior,44,6,21,22.0,Organic Egg Whites,86,16,eggs,dairy eggs
700446,33120,2,1,90408,prior,5,3,19,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
700612,33120,11,0,1575,prior,2,1,17,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
700626,33120,1,1,196134,prior,25,2,18,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
700630,33120,17,1,26859,prior,19,0,14,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
700740,33120,7,1,159498,prior,7,4,16,18.0,Organic Egg Whites,86,16,eggs,dairy eggs
701107,33120,2,1,187105,prior,34,5,8,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
701153,33120,4,1,111879,prior,21,0,10,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
701438,33120,9,1,203028,prior,18,5,11,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
701450,33120,5,1,198206,prior,46,0,17,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
701625,33120,1,1,179368,prior,18,0,9,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
701734,33120,5,1,145444,prior,53,2,8,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
702024,33120,7,1,18663,prior,8,6,9,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
702100,33120,3,1,112442,prior,10,1,12,24.0,Organic Egg Whites,86,16,eggs,dairy eggs
702174,33120,7,1,78631,prior,5,2,9,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
702199,33120,10,1,119117,prior,8,1,16,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
702413,33120,12,0,188462,prior,3,2,8,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
702434,33120,8,0,47120,prior,2,5,19,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
702531,33120,6,1,720,prior,12,1,7,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
702654,33120,7,1,33045,prior,24,3,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
702669,33120,5,0,11581,prior,18,0,10,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
702923,33120,9,1,49683,prior,16,6,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
702925,33120,3,1,5561,prior,17,2,15,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
702942,33120,10,1,66786,prior,6,0,13,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
703114,33120,6,1,18797,prior,29,0,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
703244,33120,2,1,160923,prior,22,6,10,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
703633,33120,11,1,191337,prior,4,5,12,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
703939,33120,9,1,50528,prior,10,5,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
704461,33120,10,1,58527,prior,4,0,14,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
704696,33120,11,1,59139,prior,20,0,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
704755,33120,4,1,71760,prior,41,1,11,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
704829,33120,3,0,99127,prior,12,4,13,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
704841,33120,3,1,11677,prior,13,2,13,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
704874,33120,1,1,113677,prior,30,0,9,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
705074,33120,10,0,183260,prior,1,3,18,,Organic Egg Whites,86,16,eggs,dairy eggs
705476,33120,4,1,62980,prior,2,2,17,29.0,Organic Egg Whites,86,16,eggs,dairy eggs
705505,33120,19,1,200792,prior,19,0,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
705575,33120,4,1,35762,prior,20,6,14,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
706088,33120,3,0,73556,prior,5,5,12,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
706104,33120,5,1,59566,prior,4,0,12,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
706150,33120,5,1,27590,prior,24,0,16,27.0,Organic Egg Whites,86,16,eggs,dairy eggs
706157,33120,12,0,69653,prior,9,0,16,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
706266,33120,12,0,111530,prior,2,5,6,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
706362,33120,7,0,22830,prior,6,1,16,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
706774,33120,9,1,203174,prior,5,6,11,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
707125,33120,3,1,133637,prior,37,5,14,28.0,Organic Egg Whites,86,16,eggs,dairy eggs
707372,33120,8,1,125977,prior,28,0,9,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
707416,33120,1,1,7165,prior,12,2,12,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
707692,33120,4,0,78859,prior,3,3,9,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
707941,33120,6,0,48897,prior,4,4,9,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
708548,33120,2,0,87792,prior,1,1,10,,Organic Egg Whites,86,16,eggs,dairy eggs
708555,33120,6,1,74197,prior,31,6,18,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
708628,33120,9,1,157509,prior,10,0,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
708655,33120,4,1,21954,prior,5,3,22,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
708663,33120,9,0,89766,prior,6,0,14,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
708744,33120,3,1,180311,prior,5,0,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
709062,33120,22,1,137594,prior,9,3,12,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
709947,33120,1,1,172629,prior,20,2,17,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
710567,33120,2,0,174302,prior,1,0,12,,Organic Egg Whites,86,16,eggs,dairy eggs
710909,33120,12,1,204950,prior,26,0,10,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
711104,33120,3,0,10293,prior,7,1,7,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
711166,33120,4,0,94460,prior,1,4,8,,Organic Egg Whites,86,16,eggs,dairy eggs
711504,33120,7,1,203411,prior,17,3,16,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
711523,33120,11,1,145183,prior,24,0,9,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
711685,33120,7,1,102918,prior,34,1,12,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
711840,33120,19,0,53764,prior,9,6,16,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
712127,33120,1,1,78295,prior,4,5,12,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
712446,33120,3,1,33045,prior,33,3,9,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
713001,33120,2,0,146244,prior,2,1,13,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
713291,33120,11,1,50838,prior,19,0,16,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
713467,33120,14,1,102259,prior,39,4,12,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
713610,33120,5,1,57226,prior,34,6,18,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
713887,33120,5,1,51032,prior,7,0,22,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
714035,33120,2,1,36771,prior,22,5,12,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
714093,33120,15,1,203450,prior,16,1,10,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
714260,33120,2,1,174719,prior,10,0,11,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
714297,33120,9,1,161720,prior,27,0,13,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
714753,33120,10,0,99633,prior,2,6,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
715034,33120,2,1,8167,prior,28,6,12,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
715110,33120,2,1,11290,prior,24,3,17,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
715274,33120,1,1,37804,prior,46,5,19,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
715409,33120,7,1,117993,prior,43,0,8,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
715552,33120,5,1,107024,prior,58,1,11,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
715591,33120,5,0,149025,prior,1,4,22,,Organic Egg Whites,86,16,eggs,dairy eggs
715721,33120,16,1,203411,prior,13,4,16,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
716174,33120,5,1,91997,prior,15,1,19,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
716207,33120,4,1,153003,prior,38,6,16,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
716372,33120,3,1,133182,prior,35,1,18,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
716402,33120,20,0,132066,prior,2,3,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
716534,33120,3,0,82157,prior,7,6,3,26.0,Organic Egg Whites,86,16,eggs,dairy eggs
716608,33120,14,1,115917,prior,9,6,12,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
716613,33120,10,1,183867,prior,64,4,10,18.0,Organic Egg Whites,86,16,eggs,dairy eggs
716735,33120,14,1,67825,prior,5,5,12,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
716917,33120,31,1,47420,prior,6,1,13,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
716949,33120,1,1,28041,prior,2,0,11,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
716984,33120,5,1,105834,prior,21,3,17,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
717069,33120,6,0,201293,prior,3,6,18,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
717852,33120,9,1,73967,prior,5,0,9,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
717866,33120,1,1,6710,prior,42,5,15,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
718042,33120,7,1,155430,prior,21,2,11,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
718110,33120,3,0,101641,prior,29,5,12,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
718219,33120,2,0,205557,prior,4,3,9,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
718294,33120,6,1,86619,prior,6,0,8,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
718444,33120,1,1,176816,prior,20,5,10,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
718447,33120,5,1,90294,prior,12,1,18,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
718691,33120,2,1,373,prior,40,3,9,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
719003,33120,1,1,82185,prior,9,1,10,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
719024,33120,10,1,196836,prior,25,6,14,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
719304,33120,3,0,6797,prior,3,2,13,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
719328,33120,1,1,176103,prior,16,6,15,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
719330,33120,7,1,26113,prior,36,1,18,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
719349,33120,1,1,154240,prior,3,1,18,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
719387,33120,2,0,143416,prior,1,0,16,,Organic Egg Whites,86,16,eggs,dairy eggs
719473,33120,10,1,156695,prior,41,0,5,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
720043,33120,2,1,187956,prior,3,6,14,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
720211,33120,5,1,9249,prior,24,2,10,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
720227,33120,1,1,116972,prior,4,2,10,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
720388,33120,4,1,41457,prior,4,6,10,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
720396,33120,2,1,26125,prior,44,6,15,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
720593,33120,7,1,179410,prior,60,5,16,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
720775,33120,2,1,42723,prior,19,2,17,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
720840,33120,2,1,173698,prior,17,3,13,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
720859,33120,1,1,113154,prior,9,3,14,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
721417,33120,1,1,15060,prior,65,5,2,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
721602,33120,11,1,77235,prior,48,6,6,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
721623,33120,13,1,156244,prior,13,0,16,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
721687,33120,2,0,68095,prior,4,3,12,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
721758,33120,7,0,161362,prior,16,0,10,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
721831,33120,4,1,158748,prior,36,3,12,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
722026,33120,15,1,59139,prior,22,3,8,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
722097,33120,15,0,15801,prior,3,0,23,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
722740,33120,8,1,165669,prior,58,4,11,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
722812,33120,7,0,74069,prior,26,2,17,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
722936,33120,8,0,122403,prior,2,6,10,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
723055,33120,2,1,191531,prior,16,0,21,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
723336,33120,4,1,21040,prior,20,3,18,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
723339,33120,5,1,41059,prior,7,1,12,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
723361,33120,1,0,88685,prior,40,0,9,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
723836,33120,9,1,66500,prior,39,2,20,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
723842,33120,5,1,159498,prior,3,2,15,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
724020,33120,2,1,161987,prior,5,1,18,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
724184,33120,10,0,137990,prior,2,0,11,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
724356,33120,26,0,183990,prior,28,1,1,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
724372,33120,1,0,24954,prior,5,1,20,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
724446,33120,1,0,34145,prior,13,0,9,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
724556,33120,9,1,52320,prior,6,4,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
724737,33120,12,0,57657,prior,15,2,16,17.0,Organic Egg Whites,86,16,eggs,dairy eggs
724798,33120,1,1,35945,prior,18,5,10,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
725068,33120,4,0,111167,prior,23,1,11,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
725102,33120,16,0,191474,prior,4,1,13,28.0,Organic Egg Whites,86,16,eggs,dairy eggs
725525,33120,6,1,50569,prior,36,0,21,11.0,Organic Egg Whites,86,16,eggs,dairy eggs
725565,33120,3,1,74197,prior,22,1,18,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
725585,33120,5,1,167982,prior,18,6,7,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
725847,33120,6,1,27263,prior,33,0,5,1.0,Organic Egg Whites,86,16,eggs,dairy eggs
726099,33120,6,1,25085,prior,75,3,12,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
726497,33120,1,1,179410,prior,46,6,10,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
726640,33120,2,1,138165,prior,3,4,9,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
726790,33120,4,1,148942,prior,31,1,22,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
726873,33120,4,1,75647,prior,26,6,10,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
726952,33120,1,1,147088,prior,53,4,8,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
727486,33120,5,1,172078,prior,11,2,15,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
727681,33120,3,1,171196,prior,41,0,9,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
727938,33120,7,0,176287,prior,6,5,10,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
727950,33120,1,1,172590,prior,5,2,16,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
728071,33120,5,1,145086,prior,4,1,13,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
728212,33120,3,0,5199,prior,85,4,16,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
728242,33120,9,1,67308,prior,8,3,11,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
728280,33120,14,1,196254,prior,22,2,10,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
728378,33120,17,0,148108,prior,4,0,10,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
728498,33120,8,1,66901,prior,26,4,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
728641,33120,1,1,189125,prior,18,0,10,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
728802,33120,10,1,160680,prior,6,2,16,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
729022,33120,4,0,89932,prior,3,0,14,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
729078,33120,5,1,117837,prior,24,6,10,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
729402,33120,1,1,200247,prior,39,0,18,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
729461,33120,4,1,116565,prior,21,6,22,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
729626,33120,2,0,63498,prior,8,1,17,23.0,Organic Egg Whites,86,16,eggs,dairy eggs
729697,33120,28,0,171279,prior,1,3,16,,Organic Egg Whites,86,16,eggs,dairy eggs
729901,33120,6,1,114045,prior,6,1,20,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
730041,33120,5,1,14246,prior,24,1,13,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
730076,33120,3,1,51838,prior,3,5,20,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
730595,33120,1,1,123292,prior,3,0,18,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
730640,33120,3,1,200156,prior,54,6,14,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
730904,33120,13,1,119747,prior,10,1,10,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
730916,33120,9,1,82223,prior,13,0,16,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
731183,33120,12,0,98328,prior,3,6,11,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
731348,33120,1,1,204271,prior,42,5,9,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
731593,33120,25,1,177564,prior,17,0,11,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
731694,33120,11,1,74422,prior,10,1,10,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
731895,33120,3,1,176583,prior,33,6,11,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
732222,33120,13,1,204271,prior,51,0,16,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
732283,33120,19,1,113817,prior,15,0,12,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
732409,33120,4,1,26125,prior,11,6,15,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
732693,33120,1,0,137655,prior,9,5,12,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
733213,33120,2,1,143134,prior,30,2,11,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
733465,33120,3,0,204,prior,28,6,13,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
733520,33120,4,1,69671,prior,74,4,15,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
733738,33120,14,0,1798,prior,11,4,12,24.0,Organic Egg Whites,86,16,eggs,dairy eggs
733925,33120,6,1,168005,prior,42,1,8,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
734380,33120,10,1,201591,prior,27,6,17,20.0,Organic Egg Whites,86,16,eggs,dairy eggs
734551,33120,9,0,41450,prior,7,0,19,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
734791,33120,5,1,123036,prior,5,4,17,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
734843,33120,4,0,129160,prior,3,3,12,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
735101,33120,7,0,162545,prior,3,3,16,2.0,Organic Egg Whites,86,16,eggs,dairy eggs
735281,33120,9,1,1592,prior,13,4,8,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
735303,33120,22,1,203883,prior,8,5,9,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
735457,33120,4,1,133894,prior,23,4,16,14.0,Organic Egg Whites,86,16,eggs,dairy eggs
735524,33120,3,1,179373,prior,99,1,6,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
735537,33120,10,1,188212,prior,28,1,13,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
735929,33120,9,1,148995,prior,16,0,18,0.0,Organic Egg Whites,86,16,eggs,dairy eggs
735939,33120,15,1,8033,prior,25,4,14,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
736099,33120,8,1,243,prior,20,5,15,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
736430,33120,1,1,46634,prior,30,0,16,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
736518,33120,8,1,183959,prior,20,1,19,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
736823,33120,5,0,35546,prior,1,0,9,,Organic Egg Whites,86,16,eggs,dairy eggs
737012,33120,6,0,105018,prior,1,1,13,,Organic Egg Whites,86,16,eggs,dairy eggs
737297,33120,9,1,62543,prior,2,6,14,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
737561,33120,3,1,90150,prior,13,4,5,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
737568,33120,1,0,140222,prior,2,1,0,16.0,Organic Egg Whites,86,16,eggs,dairy eggs
737879,33120,12,1,100675,prior,25,5,9,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
737987,33120,9,0,86031,prior,8,5,7,7.0,Organic Egg Whites,86,16,eggs,dairy eggs
738203,33120,30,1,3166,prior,6,4,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
738362,33120,4,1,199242,prior,19,0,16,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
738468,33120,11,1,197962,prior,15,0,14,4.0,Organic Egg Whites,86,16,eggs,dairy eggs
738556,33120,9,1,25832,prior,21,1,13,13.0,Organic Egg Whites,86,16,eggs,dairy eggs
738647,33120,1,1,123036,prior,7,5,12,15.0,Organic Egg Whites,86,16,eggs,dairy eggs
738777,33120,1,1,18846,prior,4,0,20,30.0,Organic Egg Whites,86,16,eggs,dairy eggs
739051,33120,2,1,136328,prior,15,2,12,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
739104,33120,4,1,165237,prior,17,3,12,10.0,Organic Egg Whites,86,16,eggs,dairy eggs
739235,33120,29,0,118550,prior,4,5,11,12.0,Organic Egg Whites,86,16,eggs,dairy eggs
739364,33120,10,1,191337,prior,3,5,10,5.0,Organic Egg Whites,86,16,eggs,dairy eggs
739420,33120,2,1,79100,prior,15,0,12,21.0,Organic Egg Whites,86,16,eggs,dairy eggs
739853,33120,13,1,108804,prior,44,2,17,6.0,Organic Egg Whites,86,16,eggs,dairy eggs
739933,33120,2,0,164861,prior,1,4,17,,Organic Egg Whites,86,16,eggs,dairy eggs
740200,33120,3,1,128653,prior,22,0,15,8.0,Organic Egg Whites,86,16,eggs,dairy eggs
740210,33120,5,1,107024,prior,53,1,7,3.0,Organic Egg Whites,86,16,eggs,dairy eggs
740216,33120,3,1,54084,prior,13,2,15,9.0,Organic Egg Whites,86,16,eggs,dairy eggs
